Device_type,Timestamp,Heart rate,Activity type,Sleep stage,Coffee
Apple Watch,20250606230115+0200,103,0,Awake,0
Apple Watch,20250606230122+0200,99,0,Awake,0
Apple Watch,20250606230125+0200,100,0,Awake,0
Apple Watch,20250606230131+0200,102,0,Awake,0
Apple Watch,20250606230137+0200,96,0,Awake,0
Apple Watch,20250606230141+0200,94,0,Awake,0
Apple Watch,20250606230149+0200,93,0,Awake,0
Apple Watch,20250606230152+0200,93,0,Awake,0
Apple Watch,20250606230155+0200,94,0,Awake,0
Apple Watch,20250606230200+0200,97,0,Awake,0
Apple Watch,20250606230205+0200,99,0,Awake,0
Apple Watch,20250606230214+0200,98,0,Awake,0
Apple Watch,20250606230218+0200,98,0,Awake,0
Apple Watch,20250606230220+0200,98,0,Awake,0
Apple Watch,20250606230229+0200,103,0,Awake,0
Apple Watch,20250606230232+0200,102,0,Awake,0
Apple Watch,20250606230235+0200,101,0,Awake,0
Apple Watch,20250606230240+0200,104,0,Awake,0
Apple Watch,20250606230249+0200,102,0,Awake,0
Apple Watch,20250606230254+0200,99,0,Awake,0
Apple Watch,20250606230259+0200,99,0,Awake,0
Apple Watch,20250606230301+0200,101,0,Awake,0
Apple Watch,20250606230305+0200,104,0,Awake,0
Apple Watch,20250606230313+0200,104,0,Awake,0
Apple Watch,20250606230315+0200,102,0,Awake,0
Apple Watch,20250606230324+0200,101,0,Awake,0
Apple Watch,20250606230329+0200,99,0,Awake,0
Apple Watch,20250606230333+0200,100,0,Awake,0
Apple Watch,20250606230337+0200,102,0,Awake,0
Apple Watch,20250606230342+0200,99,0,Awake,0
Apple Watch,20250606230349+0200,101,0,Awake,0
Apple Watch,20250606230353+0200,99,0,Awake,0
Apple Watch,20250606230355+0200,99,0,Awake,0
Apple Watch,20250606230404+0200,98,0,Awake,0
Apple Watch,20250606230409+0200,100,0,Awake,0
Apple Watch,20250606230411+0200,100,0,Awake,0
Apple Watch,20250606230419+0200,99,0,Awake,0
Apple Watch,20250606230424+0200,100,0,Awake,0
Apple Watch,20250606230426+0200,101,0,Awake,0
Apple Watch,20250606230433+0200,97,0,Awake,0
Apple Watch,20250606230439+0200,99,0,Awake,0
Apple Watch,20250606230443+0200,97,0,Awake,0
Apple Watch,20250606230448+0200,100,0,Awake,0
Apple Watch,20250606230451+0200,97,0,Awake,0
Apple Watch,20250606230458+0200,98,0,Awake,0
Apple Watch,20250606230501+0200,99,0,Awake,0
Apple Watch,20250606230509+0200,100,0,Awake,0
Apple Watch,20250606230513+0200,100,0,Awake,0
Apple Watch,20250606230516+0200,99,0,Awake,0
Apple Watch,20250606230522+0200,96,0,Awake,0
Apple Watch,20250606230525+0200,98,0,Awake,0
Apple Watch,20250606230534+0200,100,0,Awake,0
Apple Watch,20250606230538+0200,100,0,Awake,0
Apple Watch,20250606230541+0200,100,0,Awake,0
Apple Watch,20250606230547+0200,97,0,Awake,0
Apple Watch,20250606230554+0200,99,0,Awake,0
Apple Watch,20250606230557+0200,100,0,Awake,0
Apple Watch,20250606230603+0200,100,0,Awake,0
Apple Watch,20250606230606+0200,101,0,Awake,0
Apple Watch,20250606230612+0200,100,0,Awake,0
Apple Watch,20250606230618+0200,100,0,Awake,0
Apple Watch,20250606230624+0200,103,0,Awake,0
Apple Watch,20250606230627+0200,103,0,Awake,0
Apple Watch,20250606230633+0200,97,0,Awake,0
Apple Watch,20250606230636+0200,97,0,Awake,0
Apple Watch,20250606230643+0200,101,0,Awake,0
Apple Watch,20250606230647+0200,97,0,Awake,0
Apple Watch,20250606230654+0200,98,0,Awake,0
Apple Watch,20250606230655+0200,97,0,Awake,0
Apple Watch,20250606230700+0200,97,0,Awake,0
Apple Watch,20250606230708+0200,94,0,Awake,0
Apple Watch,20250606230713+0200,97,0,Awake,0
Apple Watch,20250606230715+0200,97,0,Awake,0
Apple Watch,20250606230720+0200,91,0,Awake,0
Apple Watch,20250606230727+0200,97,0,Awake,0
Apple Watch,20250606230731+0200,96,0,Awake,0
Apple Watch,20250606230736+0200,98,0,Awake,0
Apple Watch,20250606230741+0200,96,0,Awake,0
Apple Watch,20250606230746+0200,94,0,Awake,0
Apple Watch,20250606230750+0200,96,0,Awake,0
Apple Watch,20250606230757+0200,88,0,Awake,0
Apple Watch,20250606230804+0200,92,0,Awake,0
Apple Watch,20250606230805+0200,91,0,Awake,0
Apple Watch,20250606230813+0200,93,0,Awake,0
Apple Watch,20250606230816+0200,93,0,Awake,0
Apple Watch,20250606230822+0200,96,0,Awake,0
Apple Watch,20250606230829+0200,98,0,Awake,0
Apple Watch,20250606230830+0200,97,0,Awake,0
Apple Watch,20250606230838+0200,91,0,Awake,0
Apple Watch,20250606230844+0200,93,0,Awake,0
Apple Watch,20250606230846+0200,92,0,Awake,0
Apple Watch,20250606230853+0200,95,0,Awake,0
Apple Watch,20250606230856+0200,96,0,Awake,0
Apple Watch,20250606230900+0200,92,0,Awake,0
Apple Watch,20250606230909+0200,97,0,Awake,0
Apple Watch,20250606230914+0200,97,0,Awake,0
Apple Watch,20250606230918+0200,98,0,Awake,0
Apple Watch,20250606230920+0200,97,0,Awake,0
Apple Watch,20250606230929+0200,95,0,Awake,0
Apple Watch,20250606230932+0200,96,0,Awake,0
Apple Watch,20250606230938+0200,97,0,Awake,0
Apple Watch,20250606230944+0200,94,0,Awake,0
Apple Watch,20250606230949+0200,90,0,Awake,0
Apple Watch,20250606230952+0200,86,0,Awake,0
Apple Watch,20250606230957+0200,87,0,Awake,0
Apple Watch,20250606231000+0200,87,0,Awake,0
Apple Watch,20250606231005+0200,84,0,Awake,0
Apple Watch,20250606231012+0200,82,0,Awake,0
Apple Watch,20250606231017+0200,83,0,Awake,0
Apple Watch,20250606231024+0200,86,0,Awake,0
Apple Watch,20250606231025+0200,87,0,Awake,0
Apple Watch,20250606231033+0200,84,0,Awake,0
Apple Watch,20250606231037+0200,83,0,Awake,0
Apple Watch,20250606231044+0200,80,0,Awake,0
Apple Watch,20250606231048+0200,80,0,Awake,0
Apple Watch,20250606231051+0200,80,0,Awake,0
Apple Watch,20250606231056+0200,78,0,Awake,0
Apple Watch,20250606231104+0200,74,0,Awake,0
Apple Watch,20250606231108+0200,75,0,Awake,0
Apple Watch,20250606231111+0200,74,0,Awake,0
Apple Watch,20250606231119+0200,75,0,Awake,0
Apple Watch,20250606231120+0200,75,0,Awake,0
Apple Watch,20250606231125+0200,76,0,Awake,0
Apple Watch,20250606231132+0200,78,0,Awake,0
Apple Watch,20250606231139+0200,83,0,Awake,0
Apple Watch,20250606231143+0200,84,0,Awake,0
Apple Watch,20250606231307+0200,80,0,Awake,0
Apple Watch,20250606232310+0200,96,2,Awake,0
Apple Watch,20250606232530+0200,98,2,Awake,0
Apple Watch,20250606232752+0200,97,2,Awake,0
Apple Watch,20250606233010+0200,105,2,Awake,0
Apple Watch,20250606231741+0200,73,1,Awake,0
Apple Watch,20250606233530+0200,96,2,Awake,0
Apple Watch,20250606233234+0200,95,1,Awake,0
Apple Watch,20250606234108+0200,62,1,Awake,0
Apple Watch,20250606234311+0200,58,1,Awake,0
Apple Watch,20250607003020+0200,69,0,Light,0
Apple Watch,20250607003127+0200,65,0,Light,0
Apple Watch,20250607003230+0200,63,0,Light,0
Apple Watch,20250607003825+0200,63,0,Light,0
Apple Watch,20250607004152+0200,58,0,Light,0
Apple Watch,20250607004927+0200,59,0,Light,0
Apple Watch,20250607005149+0200,59,0,Light,0
Apple Watch,20250607010021+0200,58,0,Deep,0
Apple Watch,20250607010022+0200,59,0,Deep,0
Apple Watch,20250607010332+0200,59,0,Deep,0
Apple Watch,20250607010658+0200,60,0,Deep,0
Apple Watch,20250607011137+0200,59,0,Deep,0
Apple Watch,20250607011749+0200,59,0,Deep,0
Apple Watch,20250607012250+0200,59,0,Light,0
Apple Watch,20250607013022+0200,60,0,Light,0
Apple Watch,20250607012747+0200,60,0,Light,0
Apple Watch,20250607013200+0200,60,0,Deep,0
Apple Watch,20250607014002+0200,63,0,Light,0
Apple Watch,20250607014206+0200,64,0,Light,0
Apple Watch,20250607014744+0200,59,0,Light,0
Apple Watch,20250607015546+0200,59,0,Light,0
Apple Watch,20250607015800+0200,59,0,Light,0
Apple Watch,20250607020023+0200,56,0,Deep,0
Apple Watch,20250607020351+0200,59,0,Light,0
Apple Watch,20250607020917+0200,58,0,Light,0
Apple Watch,20250607021357+0200,58,0,Light,0
Apple Watch,20250607021654+0200,"53,8877",0,Light,0
Apple Watch,20250607021852+0200,55,0,Light,0
Apple Watch,20250607022312+0200,52,0,Light,0
Apple Watch,20250607022857+0200,53,0,Light,0
Apple Watch,20250607023218+0200,52,0,Light,0
Apple Watch,20250607023705+0200,54,0,Light,0
Apple Watch,20250607024148+0200,54,0,Light,0
Apple Watch,20250607025039+0200,53,0,Light,0
Apple Watch,20250607025141+0200,54,0,Light,0
Apple Watch,20250607030024+0200,52,0,Light,0
Apple Watch,20250607025644+0200,54,0,Light,0
Apple Watch,20250607030158+0200,52,0,Light,0
Apple Watch,20250607030708+0200,53,0,Light,0
Apple Watch,20250607031142+0200,57,0,Light,0
Apple Watch,20250607031823+0200,59,0,REM,0
Apple Watch,20250607032632+0200,59,0,REM,0
Apple Watch,20250607033042+0200,50,0,REM,0
Apple Watch,20250607032830+0200,57,0,REM,0
Apple Watch,20250607033343+0200,53,0,REM,0
Apple Watch,20250607033740+0200,53,0,REM,0
Apple Watch,20250607034303+0200,53,0,Light,0
Apple Watch,20250607034808+0200,55,0,Light,0
Apple Watch,20250607035622+0200,53,0,Light,0
Apple Watch,20250607035817+0200,52,0,Light,0
Apple Watch,20250607040043+0200,49,0,Light,0
Apple Watch,20250607040413+0200,52,0,Light,0
Apple Watch,20250607041123+0200,50,0,Light,0
Apple Watch,20250607041227+0200,52,0,Light,0
Apple Watch,20250607041639+0200,52,0,Light,0
Apple Watch,20250607042138+0200,52,0,Deep,0
Apple Watch,20250607042731+0200,49,0,Light,0
Apple Watch,20250607043043+0200,46,0,Light,0
Apple Watch,20250607043349+0200,52,0,Light,0
Apple Watch,20250607043746+0200,50,0,Light,0
Apple Watch,20250607044222+0200,49,0,Light,0
Apple Watch,20250607044640+0200,50,0,Light,0
Apple Watch,20250607045222+0200,50,0,Light,0
Apple Watch,20250607050044+0200,58,0,REM,0
Apple Watch,20250607050115+0200,52,0,REM,0
Apple Watch,20250607050618+0200,58,0,REM,0
Apple Watch,20250607050728+0200,58,0,REM,0
Apple Watch,20250607051240+0200,54,0,REM,0
Apple Watch,20250607051817+0200,49,0,Light,0
Apple Watch,20250607052507+0200,48,0,Light,0
Apple Watch,20250607053134+0200,51,0,Light,0
Apple Watch,20250607053547+0200,52,0,Light,0
Apple Watch,20250607054047+0200,49,0,Light,0
Apple Watch,20250607054542+0200,48,0,Light,0
Apple Watch,20250607055008+0200,52,0,Light,0
Apple Watch,20250607055139+0200,49,0,Light,0
Apple Watch,20250607055640+0200,49,0,Light,0
Apple Watch,20250607060503+0200,48,0,Light,0
Apple Watch,20250607060758+0200,47,0,Light,0
Apple Watch,20250607061537+0200,46,0,Light,0
Apple Watch,20250607061651+0200,"45,9446",0,Light,0
Apple Watch,20250607061641+0200,47,0,Light,0
Apple Watch,20250607062149+0200,47,0,Light,0
Apple Watch,20250607062641+0200,47,0,Light,0
Apple Watch,20250607063504+0200,52,0,Light,0
Apple Watch,20250607063831+0200,45,0,Light,0
Apple Watch,20250607064353+0200,48,0,REM,0
Apple Watch,20250607064729+0200,49,0,REM,0
Apple Watch,20250607065610+0200,49,0,REM,0
Apple Watch,20250607070046+0200,53,0,REM,0
Apple Watch,20250607065724+0200,52,0,REM,0
Apple Watch,20250607070604+0200,54,0,REM,0
Apple Watch,20250607070802+0200,54,0,REM,0
Apple Watch,20250607071311+0200,52,0,REM,0
Apple Watch,20250607072035+0200,58,0,REM,0
Apple Watch,20250607072137+0200,57,0,REM,0
Apple Watch,20250607072743+0200,53,0,REM,0
Apple Watch,20250607073047+0200,52,0,REM,0
Apple Watch,20250607073206+0200,53,0,REM,0
Apple Watch,20250607074119+0200,45,0,Light,0
Apple Watch,20250607074238+0200,45,0,Light,0
Apple Watch,20250607074840+0200,42,0,Light,0
Apple Watch,20250607075142+0200,42,0,Light,0
Apple Watch,20250607075922+0200,53,0,Light,0
Apple Watch,20250607080508+0200,53,0,Light,0
Apple Watch,20250607080643+0200,52,0,Light,0
Apple Watch,20250607081431+0200,53,0,Light,0
Apple Watch,20250607081857+0200,52,0,Light,0
Apple Watch,20250607082445+0200,54,0,Light,0
Apple Watch,20250607082638+0200,54,0,Light,0
Apple Watch,20250607083330+0200,63,1,Awake,0
Apple Watch,20250607083748+0200,58,1,Awake,0
Apple Watch,20250607084512+0200,64,1,Awake,0
Apple Watch,20250607084638+0200,61,1,Awake,0
Apple Watch,20250607085320+0200,61,0,Awake,0
Apple Watch,20250607085356+0200,61,1,Awake,0
Apple Watch,20250607085708+0200,55,1,Awake,0
Apple Watch,20250607090231+0200,53,1,Awake,0
Apple Watch,20250607090752+0200,55,1,Awake,0
Apple Watch,20250607091306+0200,52,1,Awake,0
Apple Watch,20250607091723+0200,53,1,Awake,0
Apple Watch,20250607092215+0200,55,1,Awake,1
Apple Watch,20250607105742+0200,67,0,Awake,1
Apple Watch,20250607110437+0200,93,0,Awake,1
Apple Watch,20250607110442+0200,92,0,Awake,0
Apple Watch,20250607110447+0200,92,0,Awake,0
Apple Watch,20250607110451+0200,90,0,Awake,0
Apple Watch,20250607110454+0200,89,0,Awake,0
Apple Watch,20250607110459+0200,92,0,Awake,0
Apple Watch,20250607110506+0200,95,0,Awake,0
Apple Watch,20250607111144+0200,88,2,Awake,0
Apple Watch,20250607111410+0200,92,2,Awake,0
Apple Watch,20250607111629+0200,96,2,Awake,0
Apple Watch,20250607111908+0200,100,1,Awake,0
Apple Watch,20250607112200+0200,72,1,Awake,0
Apple Watch,20250607112715+0200,69,1,Awake,0
Apple Watch,20250607113439+0200,69,1,Awake,0
Apple Watch,20250607113730+0200,74,1,Awake,0
Apple Watch,20250607114505+0200,76,1,Awake,0
Apple Watch,20250607114705+0200,"73,1417",0,Awake,0
Apple Watch,20250607114654+0200,73,1,Awake,0
Apple Watch,20250607115855+0200,95,2,Awake,0
Apple Watch,20250607120115+0200,97,2,Awake,0
Apple Watch,20250607120340+0200,91,2,Awake,0
Apple Watch,20250607115330+0200,67,1,Awake,0
Apple Watch,20250607120436+0200,93,0,Awake,0
Apple Watch,20250607120807+0200,84,0,Awake,0
Apple Watch,20250607121533+0200,94,0,Awake,0
Apple Watch,20250607121829+0200,90,1,Awake,0
Apple Watch,20250607122524+0200,101,1,Awake,0
Apple Watch,20250607122822+0200,96,1,Awake,0
Apple Watch,20250607123547+0200,98,1,Awake,0
Apple Watch,20250607124417+0200,94,2,Awake,0
Apple Watch,20250607124648+0200,104,2,Awake,0
Apple Watch,20250607124904+0200,106,2,Awake,0
Apple Watch,20250607125140+0200,95,2,Awake,0
Apple Watch,20250607123940+0200,96,1,Awake,0
Apple Watch,20250607125502+0200,98,1,Awake,0
Apple Watch,20250607130229+0200,105,2,Awake,0
Apple Watch,20250607130447+0200,94,2,Awake,0
Apple Watch,20250607130710+0200,96,2,Awake,0
Apple Watch,20250607131027+0200,105,2,Awake,0
Apple Watch,20250607131251+0200,100,2,Awake,0
Apple Watch,20250607130001+0200,92,0,Awake,0
Apple Watch,20250607131354+0200,100,0,Awake,0
Apple Watch,20250607131359+0200,96,0,Awake,0
Apple Watch,20250607131400+0200,97,0,Awake,0
Apple Watch,20250607131409+0200,100,0,Awake,0
Apple Watch,20250607131410+0200,100,0,Awake,0
Apple Watch,20250607131419+0200,102,0,Awake,0
Apple Watch,20250607131421+0200,103,0,Awake,0
Apple Watch,20250607131429+0200,104,0,Awake,0
Apple Watch,20250607131434+0200,101,0,Awake,0
Apple Watch,20250607131438+0200,99,0,Awake,0
Apple Watch,20250607131440+0200,99,0,Awake,0
Apple Watch,20250607131448+0200,93,0,Awake,0
Apple Watch,20250607131454+0200,94,0,Awake,0
Apple Watch,20250607131458+0200,91,0,Awake,0
Apple Watch,20250607131500+0200,92,0,Awake,0
Apple Watch,20250607131507+0200,99,0,Awake,0
Apple Watch,20250607131510+0200,103,0,Awake,0
Apple Watch,20250607131517+0200,108,0,Awake,0
Apple Watch,20250607131520+0200,106,0,Awake,0
Apple Watch,20250607131528+0200,96,0,Awake,0
Apple Watch,20250607131534+0200,95,0,Awake,0
Apple Watch,20250607131538+0200,93,0,Awake,0
Apple Watch,20250607131540+0200,93,0,Awake,0
Apple Watch,20250607131549+0200,101,0,Awake,0
Apple Watch,20250607131551+0200,99,0,Awake,0
Apple Watch,20250607131555+0200,97,0,Awake,0
Apple Watch,20250607131603+0200,92,0,Awake,0
Apple Watch,20250607131605+0200,93,0,Awake,0
Apple Watch,20250607131611+0200,99,0,Awake,0
Apple Watch,20250607131617+0200,96,0,Awake,0
Apple Watch,20250607131620+0200,98,0,Awake,0
Apple Watch,20250607131625+0200,101,0,Awake,0
Apple Watch,20250607131634+0200,99,0,Awake,0
Apple Watch,20250607131639+0200,102,0,Awake,0
Apple Watch,20250607131641+0200,102,0,Awake,0
Apple Watch,20250607131649+0200,107,0,Awake,0
Apple Watch,20250607132903+0200,98,2,Awake,0
Apple Watch,20250607133125+0200,92,2,Awake,0
Apple Watch,20250607133352+0200,99,2,Awake,0
Apple Watch,20250607132137+0200,98,0,Awake,0
Apple Watch,20250607133541+0200,95,0,Awake,0
Apple Watch,20250607134012+0200,83,2,Awake,0
Apple Watch,20250607134424+0200,97,2,Awake,0
Apple Watch,20250607133755+0200,95,0,Awake,0
Apple Watch,20250607134620+0200,71,0,Awake,0
Apple Watch,20250607134954+0200,75,0,Awake,0
Apple Watch,20250607134753+0200,72,1,Awake,0
Apple Watch,20250607135500+0200,75,1,Awake,0
Apple Watch,20250607135704+0200,74,1,Awake,0
Apple Watch,20250607140143+0200,75,1,Awake,0
Apple Watch,20250607140821+0200,88,1,Awake,0
Apple Watch,20250607141424+0200,85,1,Awake,0
Apple Watch,20250607141706+0200,93,1,Awake,0
Apple Watch,20250607142430+0200,80,1,Awake,0
Apple Watch,20250607142845+0200,83,0,Awake,0
Apple Watch,20250607142835+0200,"90,8582",0,Awake,0
Apple Watch,20250607142915+0200,92,1,Awake,0
Apple Watch,20250607143413+0200,100,2,Awake,0
Apple Watch,20250607143630+0200,104,2,Awake,0
Apple Watch,20250607143145+0200,94,1,Awake,0
Apple Watch,20250607144342+0200,120,2,Awake,0
Apple Watch,20250607144603+0200,107,2,Awake,0
Apple Watch,20250607144830+0200,112,2,Awake,0
Apple Watch,20250607144125+0200,106,0,Awake,0
Apple Watch,20250607145054+0200,115,2,Awake,0
Apple Watch,20250607145110+0200,114,0,Awake,0
Apple Watch,20250607145115+0200,117,0,Awake,0
Apple Watch,20250607145118+0200,118,0,Awake,0
Apple Watch,20250607145124+0200,117,0,Awake,0
Apple Watch,20250607145126+0200,118,0,Awake,0
Apple Watch,20250607145135+0200,118,0,Awake,0
Apple Watch,20250607145140+0200,122,0,Awake,0
Apple Watch,20250607145145+0200,122,0,Awake,0
Apple Watch,20250607145148+0200,122,0,Awake,0
Apple Watch,20250607145152+0200,122,0,Awake,0
Apple Watch,20250607145157+0200,119,0,Awake,0
Apple Watch,20250607145204+0200,120,0,Awake,0
Apple Watch,20250607145208+0200,121,0,Awake,0
Apple Watch,20250607145212+0200,121,0,Awake,0
Apple Watch,20250607145219+0200,117,0,Awake,0
Apple Watch,20250607145223+0200,119,0,Awake,0
Apple Watch,20250607145228+0200,119,0,Awake,0
Apple Watch,20250607145231+0200,118,0,Awake,0
Apple Watch,20250607145240+0200,114,0,Awake,0
Apple Watch,20250607145242+0200,114,0,Awake,0
Apple Watch,20250607145247+0200,121,0,Awake,0
Apple Watch,20250607145254+0200,120,0,Awake,0
Apple Watch,20250607145300+0200,118,0,Awake,0
Apple Watch,20250607145304+0200,117,0,Awake,0
Apple Watch,20250607145306+0200,118,0,Awake,0
Apple Watch,20250607145313+0200,120,0,Awake,0
Apple Watch,20250607145317+0200,123,0,Awake,0
Apple Watch,20250607145325+0200,126,0,Awake,0
Apple Watch,20250607145329+0200,125,0,Awake,0
Apple Watch,20250607145334+0200,124,0,Awake,0
Apple Watch,20250607145338+0200,128,0,Awake,0
Apple Watch,20250607145342+0200,125,0,Awake,0
Apple Watch,20250607145350+0200,118,0,Awake,0
Apple Watch,20250607145353+0200,119,0,Awake,0
Apple Watch,20250607145400+0200,116,0,Awake,0
Apple Watch,20250607145402+0200,117,0,Awake,0
Apple Watch,20250607145407+0200,119,0,Awake,0
Apple Watch,20250607145414+0200,116,0,Awake,0
Apple Watch,20250607145419+0200,122,0,Awake,0
Apple Watch,20250607145422+0200,121,0,Awake,0
Apple Watch,20250607145427+0200,115,0,Awake,0
Apple Watch,20250607145431+0200,119,0,Awake,0
Apple Watch,20250607145439+0200,115,0,Awake,0
Apple Watch,20250607145445+0200,115,0,Awake,0
Apple Watch,20250607145449+0200,116,0,Awake,0
Apple Watch,20250607145452+0200,115,0,Awake,0
Apple Watch,20250607145458+0200,118,0,Awake,0
Apple Watch,20250607145503+0200,122,0,Awake,0
Apple Watch,20250607145506+0200,121,0,Awake,0
Apple Watch,20250607145811+0200,130,2,Awake,0
Apple Watch,20250607145554+0200,105,0,Awake,0
Apple Watch,20250607150016+0200,95,1,Awake,0
Apple Watch,20250607150147+0200,94,1,Awake,0
Apple Watch,20250607151014+0200,94,1,Awake,0
Apple Watch,20250607151202+0200,93,1,Awake,0
Apple Watch,20250607151735+0200,90,1,Awake,0
Apple Watch,20250607152522+0200,85,1,Awake,0
Apple Watch,20250607152717+0200,94,1,Awake,0
Apple Watch,20250607153442+0200,91,1,Awake,0
Apple Watch,20250607154045+0200,88,1,Awake,0
Apple Watch,20250607154239+0200,90,1,Awake,0
Apple Watch,20250607154804+0200,92,1,Awake,0
Apple Watch,20250607155352+0200,84,1,Awake,0
Apple Watch,20250607155936+0200,107,2,Awake,0
Apple Watch,20250607160156+0200,123,2,Awake,0
Apple Watch,20250607160418+0200,118,2,Awake,0
Apple Watch,20250607160632+0200,126,2,Awake,0
Apple Watch,20250607160855+0200,105,2,Awake,0
Apple Watch,20250607155724+0200,119,1,Awake,0
Apple Watch,20250607161020+0200,99,0,Awake,0
Apple Watch,20250607161025+0200,102,0,Awake,0
Apple Watch,20250607161030+0200,108,0,Awake,0
Apple Watch,20250607161032+0200,108,0,Awake,0
Apple Watch,20250607161040+0200,114,0,Awake,0
Apple Watch,20250607161044+0200,106,0,Awake,0
Apple Watch,20250607161048+0200,109,0,Awake,0
Apple Watch,20250607161055+0200,104,0,Awake,0
Apple Watch,20250607161100+0200,107,0,Awake,0
Apple Watch,20250607161103+0200,109,0,Awake,0
Apple Watch,20250607161106+0200,110,0,Awake,0
Apple Watch,20250607161111+0200,109,0,Awake,0
Apple Watch,20250607161116+0200,108,0,Awake,0
Apple Watch,20250607161125+0200,104,0,Awake,0
Apple Watch,20250607161130+0200,93,0,Awake,0
Apple Watch,20250607161132+0200,94,0,Awake,0
Apple Watch,20250607161138+0200,105,0,Awake,0
Apple Watch,20250607161145+0200,96,0,Awake,0
Apple Watch,20250607161146+0200,96,0,Awake,0
Apple Watch,20250607161439+0200,109,1,Awake,0
Apple Watch,20250607162105+0200,100,1,Awake,0
Apple Watch,20250607162638+0200,112,2,Awake,0
Apple Watch,20250607162917+0200,105,2,Awake,0
Apple Watch,20250607163209+0200,104,2,Awake,0
Apple Watch,20250607163445+0200,112,2,Awake,0
Apple Watch,20250607162222+0200,99,1,Awake,0
Apple Watch,20250607163642+0200,104,0,Awake,0
Apple Watch,20250607163646+0200,103,0,Awake,0
Apple Watch,20250607163652+0200,102,0,Awake,0
Apple Watch,20250607163656+0200,101,0,Awake,0
Apple Watch,20250607163701+0200,106,0,Awake,0
Apple Watch,20250607163707+0200,112,0,Awake,0
Apple Watch,20250607163708+0200,112,0,Awake,0
Apple Watch,20250607163717+0200,107,0,Awake,0
Apple Watch,20250607163719+0200,107,0,Awake,0
Apple Watch,20250607163727+0200,110,0,Awake,0
Apple Watch,20250607163732+0200,110,0,Awake,0
Apple Watch,20250607163733+0200,111,0,Awake,0
Apple Watch,20250607163742+0200,113,0,Awake,0
Apple Watch,20250607163747+0200,109,0,Awake,0
Apple Watch,20250607163750+0200,109,0,Awake,0
Apple Watch,20250607163754+0200,112,0,Awake,0
Apple Watch,20250607163802+0200,110,0,Awake,0
Apple Watch,20250607163806+0200,111,0,Awake,0
Apple Watch,20250607163808+0200,109,0,Awake,0
Apple Watch,20250607163817+0200,110,0,Awake,0
Apple Watch,20250607163822+0200,110,0,Awake,0
Apple Watch,20250607163823+0200,111,0,Awake,0
Apple Watch,20250607163828+0200,111,0,Awake,0
Apple Watch,20250607163834+0200,112,0,Awake,0
Apple Watch,20250607163840+0200,114,0,Awake,0
Apple Watch,20250607163847+0200,113,0,Awake,0
Apple Watch,20250607163848+0200,113,0,Awake,0
Apple Watch,20250607163856+0200,112,0,Awake,0
Apple Watch,20250607163900+0200,110,0,Awake,0
Apple Watch,20250607163903+0200,112,0,Awake,0
Apple Watch,20250607163911+0200,114,0,Awake,0
Apple Watch,20250607163913+0200,114,0,Awake,0
Apple Watch,20250607163922+0200,115,0,Awake,0
Apple Watch,20250607163923+0200,114,0,Awake,0
Apple Watch,20250607163929+0200,112,0,Awake,0
Apple Watch,20250607163933+0200,109,0,Awake,0
Apple Watch,20250607163942+0200,114,0,Awake,0
Apple Watch,20250607163945+0200,115,0,Awake,0
Apple Watch,20250607163952+0200,111,0,Awake,0
Apple Watch,20250607163956+0200,109,0,Awake,0
Apple Watch,20250607163958+0200,110,0,Awake,0
Apple Watch,20250607164007+0200,102,0,Awake,0
Apple Watch,20250607164012+0200,105,0,Awake,0
Apple Watch,20250607164015+0200,106,0,Awake,0
Apple Watch,20250607164357+0200,121,2,Awake,0
Apple Watch,20250607164055+0200,99,0,Awake,0
Apple Watch,20250607164511+0200,120,0,Awake,0
Apple Watch,20250607164516+0200,119,0,Awake,0
Apple Watch,20250607164518+0200,118,0,Awake,0
Apple Watch,20250607164526+0200,119,0,Awake,0
Apple Watch,20250607164531+0200,119,0,Awake,0
Apple Watch,20250607164535+0200,118,0,Awake,0
Apple Watch,20250607164537+0200,118,0,Awake,0
Apple Watch,20250607164543+0200,117,0,Awake,0
Apple Watch,20250607164550+0200,113,0,Awake,0
Apple Watch,20250607164553+0200,114,0,Awake,0
Apple Watch,20250607164601+0200,111,0,Awake,0
Apple Watch,20250607164603+0200,112,0,Awake,0
Apple Watch,20250607164607+0200,116,0,Awake,0
Apple Watch,20250607164616+0200,115,0,Awake,0
Apple Watch,20250607164617+0200,116,0,Awake,0
Apple Watch,20250607164624+0200,117,0,Awake,0
Apple Watch,20250607165534+0200,68,1,Awake,0
Apple Watch,20250607170000+0200,63,1,Awake,0
Apple Watch,20250607170532+0200,55,0,Awake,0
Apple Watch,20250607170256+0200,63,1,Awake,0
Apple Watch,20250607182027+0200,91,0,Awake,0
Apple Watch,20250607182534+0200,57,1,Awake,0
Apple Watch,20250607182637+0200,"56,0617",0,Awake,0
Apple Watch,20250607182648+0200,57,1,Awake,0
Apple Watch,20250607183509+0200,54,1,Awake,0
Apple Watch,20250607184131+0200,57,1,Awake,0
Apple Watch,20250607184537+0200,50,1,Awake,0
Apple Watch,20250607185114+0200,48,1,Awake,0
Apple Watch,20250607185224+0200,47,1,Awake,0
Apple Watch,20250607185945+0200,47,1,Awake,0
Apple Watch,20250607190226+0200,46,1,Awake,0
Apple Watch,20250607191059+0200,48,1,Awake,0
Apple Watch,20250607191439+0200,49,1,Awake,0
Apple Watch,20250607192303+0200,85,2,Awake,0
